upper	lower	rain	month	yr
7.5	2.8	13.8	12	2004
6	-3.5	0	12	2004
5.3	-1.3	0.2	12	2004
7.5	-1	7.4	12	2004
12	7.8	0	12	2004
12	7.3	0	12	2004
10.8	1	0.2	12	2004
5	-2.8	0	12	2004
3.5	-3.3	0	12	2004
7.8	-2	9.3	12	2004
5.8	1.5	0.1	12	2004
11	2.5	0	12	2004
12.5	8	0.3	12	2004
12	5.2	0.1	1	2005
11.8	3.5	0.6	1	2005
7.3	3.3	0	1	2005
10	6	0	1	2005
11	2.3	1	1	2005
8.8	3.1	0.2	1	2005
12.5	5	0	1	2005
13.8	6.8	3	1	2005
8.5	5.5	0	1	2005
13	7	0.5	1	2005
11.5	6.5	4.6	1	2005
12.3	5.3	2	1	2005
9	2.2	0	1	2005
8	-2.5	0	1	2005
8.2	-2	0.2	1	2005
9.1	2.2	0	1	2005
11.5	5.3	0	1	2005
10	1.8	3.1	1	2005
7	2.5	0	1	2005
11.5	5	0.1	1	2005
12.5	5	0.5	1	2005
7.5	-1.8	0	1	2005
6.3	-1.8	1	1	2005
5.5	1	0	1	2005
4.3	1.3	0.7	1	2005
5.8	-0.5	0	1	2005
5.8	1	0.2	1	2005
6.8	4.5	1.4	1	2005
7	4.5	2.5	1	2005
6.5	5	0	1	2005
7.8	3.8	0	1	2005
10	6.8	0.2	2	2005
8.5	5.3	0.3	2	2005
7.8	3	0	2	2005
9.8	6	0	2	2005
9.5	0	0	2	2005
6.5	3.8	0.4	2	2005
9.3	-1.5	0	2	2005
6.8	-1.3	0.4	2	2005
8.8	3.5	0	2	2005
10.3	7.5	0	2	2005
10.1	5.2	4	2	2005
12	5.8	2.2	2	2005
12.6	2	0.7	2	2005
6.5	1.8	0	2	2005
6.3	1	0	2	2005
7	1.5	0	2	2005
4	-2.3	0	2	2005
5.5	2	1	2	2005
8.5	2.3	0	2	2005
5.5	-1.5	0	2	2005
4.5	0.5	0.2	2	2005
5.5	-0.3	2.7	2	2005
4.5	-1.3	0.3	2	2005
4	0.5	0.3	2	2005
2	-1.8	4	2	2005
2.1	-2	1.3	2	2005
5	-0.8	1	2	2005
4	-6.3	0	2	2005
3.5	-1.3	0.4	3	2005
5.5	0.5	4.6	3	2005
3	-1.5	1.9	3	2005
4.3	-4.5	0.2	3	2005
5.8	0	2.5	3	2005
5.8	-2	0	3	2005
4.8	-1.3	0	3	2005
7	2	0	3	2005
7.8	4	0	3	2005
7.5	3.5	0	3	2005
8.3	3.5	0	3	2005
4.5	1.8	1	3	2005
8	-1.5	0	3	2005
7	-0.8	0	3	2005
9.8	4	0	3	2005
12.8	9	0	3	2005
18.6	10.5	0.6	3	2005
17.5	8.5	0	3	2005
19	3.4	0	3	2005
20.5	5.2	0	3	2005
13.5	5.3	0	3	2005
15.8	11	4.1	3	2005
14.3	8.8	1.4	3	2005
16.5	9.8	4.3	3	2005
15.8	7.8	0.1	3	2005
15.4	1.5	0	3	2005
16.5	7.5	0	3	2005
10.5	3	0	3	2005
15.3	4	0	3	2005
9.3	4	19.8	3	2005
10.5	8	1	3	2005
10.3	7.5	0.7	4	2005
15.3	7	0	4	2005
19.3	5	0	4	2005
18.8	8.8	0.5	4	2005
11.8	3	0.1	4	2005
11.8	6.5	0.4	4	2005
14.3	6	1.3	4	2005
12.3	3.5	6.4	4	2005
7	-2.5	1	4	2005
10.5	4	0	4	2005
16	4.5	0	4	2005
16.5	4.8	0	4	2005
14.8	6.5	2.8	4	2005
12.8	6.3	0.4	4	2005
11.8	0.5	0.2	4	2005
9	-0.5	0.3	4	2005
10.8	-1	0	4	2005
14.5	7	6.5	4	2005
14.5	1.5	0.6	4	2005
15.3	1.3	3.5	4	2005
10	1.8	0	4	2005
16	0	0	4	2005
17	7	0.5	4	2005
14	4.5	0.6	4	2005
16.5	7.8	16.3	4	2005
11.5	6.8	3.5	4	2005
14.8	5.5	2.9	4	2005
14.3	7.5	3	4	2005
13.5	9.5	0.2	4	2005
18.5	12	0	4	2005
21	13.3	0.1	5	2005
23	11	0.6	5	2005
20.5	10	0	5	2005
16.8	10.3	0.5	5	2005
11.5	1	0	5	2005
17.5	10	0	5	2005
16.5	9	0.5	5	2005
13.8	4.5	0.1	5	2005
13.8	2.5	0.2	5	2005
13.3	0.8	0	5	2005
13	-1	0	5	2005
13.5	0.3	0	5	2005
14.8	6.8	0	5	2005
16.9	6	0	5	2005
16	-0.4	0	5	2005
18.8	5	0	5	2005
16.8	3.8	1.6	5	2005
13.5	1.5	0	5	2005
14.5	7.5	0.6	5	2005
14	11	5	5	2005
17.3	5.8	0	5	2005
15.5	8.5	6	5	2005
15.8	6.3	0	5	2005
16.3	9.3	0.9	5	2005
18	10	0.1	5	2005
21.8	12	0	5	2005
24	10	0	5	2005
29	14	0	5	2005
19.8	5.8	0	5	2005
16	9.3	0	5	2005
17.8	6.5	0	5	2005
19.3	7	0	6	2005
16	13	0.3	6	2005
16.5	10	0	6	2005
20.2	10.3	14	6	2005
18.3	11	0	6	2005
16.8	10	0.5	6	2005
17.5	2	0	6	2005
19	3	0	6	2005
22	4.5	0	6	2005
22.5	12.5	0	6	2005
19.3	3.5	0	6	2005
18.8	10	0.2	6	2005
18.3	4.3	0	6	2005
18.5	8	0	6	2005
19.8	10	2.1	6	2005
20	12.3	0.5	6	2005
20	14.5	0.9	6	2005
25	13	0	6	2005
28.5	16	0	6	2005
30.3	17.3	0	6	2005
26.5	12.5	0	6	2005
24.5	11.3	0	6	2005
28.5	11.5	0	6	2005
29.8	13.5	0	6	2005
23.8	14.5	9	6	2005
21.8	11	0	6	2005
21.5	8.8	0	6	2005
26.5	11	0	6	2005
26	12.8	4.6	6	2005
24.5	9	1.4	6	2005
18.5	11	3.8	7	2005
20.5	15.8	0.4	7	2005
20.8	11.8	0	7	2005
19.5	10.3	0.7	7	2005
17.5	8	2.4	7	2005
16.5	12.3	1.4	7	2005
18.3	11.3	0	7	2005
20	10.5	0.5	7	2005
20	13.3	0	7	2005
22.5	11.5	0	7	2005
29.5	14	0	7	2005
28.5	13	0	7	2005
27.8	11.5	0	7	2005
29	14	0	7	2005
29.5	14.8	0	7	2005
26.5	10.5	0	7	2005
24.3	9	0	7	2005
28	12.3	0	7	2005
24.3	11.5	1.4	7	2005
22	14	0	7	2005
23.9	10.5	0	7	2005
23.8	9.8	0	7	2005
22.2	13.6	0	7	2005
22.9	14	1.6	7	2005
20.5	14.8	13.5	7	2005
16.5	11.8	0.5	7	2005
18.8	12	4.5	7	2005
18	12.5	3.4	7	2005
23.8	12	0	7	2005
21.5	10	0	7	2005
20.3	13.3	13.3	7	2005
19.5	12.8	18.7	8	2005
21.5	9.5	3.8	8	2005
24	13.5	0	8	2005
22.8	11.5	0	8	2005
21.5	12.8	9.4	8	2005
21.3	8.5	0.2	8	2005
19.3	8.5	0	8	2005
20.8	6	0	8	2005
23	8	0	8	2005
24.8	10.3	0	8	2005
23.3	11.6	0	8	2005
25	12.5	0.7	8	2005
21	8.3	0	8	2005
20.5	11.5	6.2	8	2005
20.5	7.5	0	8	2005
23	8	0	8	2005
25.3	8.8	0	8	2005
25.8	10.3	0	8	2005
26.8	13.8	5.4	8	2005
17.3	11.5	4	8	2005
19.8	12.3	0	8	2005
23.5	15.5	2	8	2005
19	9.8	12.8	8	2005
22.5	10.8	0	8	2005
16.2	10.3	9.3	8	2005
17.5	9	1.8	8	2005
18.5	11.5	0	8	2005
20.8	8	0	8	2005
23.3	8.5	0	8	2005
24.8	11	0	8	2005
26.3	14	0	8	2005
30	14.9	0.1	9	2005
22.5	11	0	9	2005
23.7	12.8	0	9	2005
26	14.8	0	9	2005
28	17	19.5	9	2005
21.3	12.5	0	9	2005
22.8	8.5	0	9	2005
24.5	12.5	0	9	2005
23.8	9.5	0	9	2005
25	12.8	0	9	2005
24	14	0	9	2005
16.5	13	0.1	9	2005
21.8	8.3	0	9	2005
22.3	14.5	0	9	2005
24	13.5	4.3	9	2005
22.1	9.5	7.8	9	2005
16	3	0	9	2005
16	5.3	0	9	2005
16	11.8	0	9	2005
17.5	8	0	9	2005
21	12.5	0	9	2005
20.5	6.8	0	9	2005
20	9.5	0	9	2005
17.8	3.5	1.4	9	2005
17.3	10	0	9	2005
20	9.3	0	9	2005
17	12.5	3.6	9	2005
19	6.3	0	9	2005
15	5.5	7.2	9	2005
16.8	10	2.4	9	2005
19.5	8.8	0.5	10	2005
15.5	6.5	1.2	10	2005
14.8	13	0	10	2005
15.5	4	0	10	2005
17	6.5	0	10	2005
15.5	11.5	0	10	2005
15.5	12.5	0	10	2005
17	12.3	0	10	2005
19	3.2	2	10	2005
16	6	0	10	2005
21.3	12.8	0	10	2005
21.8	15.3	1.3	10	2005
18.8	11	17.8	10	2005
14.5	10.5	0.2	10	2005
17.5	11.8	0	10	2005
20.5	8	0	10	2005
18.3	10.5	1.8	10	2005
17.5	8.8	0	10	2005
13.5	9.5	4.3	10	2005
15.8	8.8	9.7	10	2005
15.5	8	5.7	10	2005
16.3	10	0	10	2005
15	4.8	0	10	2005
16.3	9	8.1	10	2005
16.5	12.5	16.7	10	2005
16.5	11	0	10	2005
18	12	0	10	2005
19.5	12	3.1	10	2005
16.8	9	1.3	10	2005
18	12	0	10	2005
18.8	11.5	1.8	10	2005
14.8	7.8	3.8	11	2005
16.3	8.3	5.3	11	2005
17	12.5	17.6	11	2005
15	6.5	0.2	11	2005
12.8	3.5	0	11	2005
14	7	0.3	11	2005
14	4.8	8.7	11	2005
14.5	8.5	0.1	11	2005
16	5	3.6	11	2005
12.8	5.4	0.1	11	2005
14.5	11.9	0	11	2005
14	4.7	1.4	11	2005
11	0	0	11	2005
10	-2	0	11	2005
10.3	-0.5	0.8	11	2005
11.5	4	0	11	2005
7.8	-2	0.3	11	2005
6	-5.8	0	11	2005
7	-5	0	11	2005
7.5	-5.8	0	11	2005
5.5	-5	0	11	2005
7.3	-3	0	11	2005
8.5	0.5	0	11	2005
5.5	0.8	0	11	2005
9.5	-1.5	1.3	11	2005
3.5	-0.5	0	11	2005
6.3	0	0	11	2005
4.5	1	0	11	2005
4.3	-1.8	0	11	2005
4.5	-4.5	0	11	2005
8.5	0.5	0.9	12	2005
9.3	5.8	22	12	2005
10.5	4.5	8.1	12	2005
9.8	0.8	1.2	12	2005
9.5	1.5	0.1	12	2005
8.8	-0.3	0	12	2005
5.8	-1	0.2	12	2005
7.3	0	8.3	12	2005
6.8	-1	0.2	12	2005
3	-2	0	12	2005
6.5	-3.5	0	12	2005
6.8	-2.5	0	12	2005
8.5	2.5	0.1	12	2005
6.8	3	0	12	2005
8.8	4.8	0	12	2005
10.8	4.8	0	12	2005
12.3	-2	0	12	2005
3.5	-4.5	0	12	2005
8.5	5.5	0.3	12	2005
8.3	-3.3	0	12	2005
8.8	0.5	0	12	2005
10	4	0	12	2005
10	5.5	0	12	2005
9.5	4.5	0	12	2005
10.5	0.5	0	12	2005
7	-2.5	0	12	2005
5	-2.5	0.2	12	2005
2	-3.5	0.3	12	2005
1.5	-2.5	0	12	2005
3	-2.5	3	12	2005
10	1.3	10.5	12	2005
