"X.Y..m..d","AA","AXP","T","BA","CAT","C","KO","DD","EK","XOM","GE","GM","HWP","HD","HON","INTC","IBM","IP","JPM","JNJ","MCD","MRK","MSFT","MMM","MO","PG","SBC","UTX","WMT","DIS"
"1999-11-03","29.04","48.30","34.93","42.23","53.12","39.00","55.59","58.39","65.01","34.96","43.06","64.30","36.16","49.79","54.21","39.75"," 93.80","50.72","51.89","50.74","41.66","76.39"," 92.00"," 90.78","24.09","104.44","48.38","58.11","55.20","26.46"
"1999-11-04","29.07","48.07","35.48","42.35","51.19","40.29","55.40","58.56","64.71","34.96","43.22","65.07","37.79","50.28","53.19","40.65"," 91.01","50.54","52.95","51.26","44.89","76.94"," 91.75"," 91.02","23.26","103.04","48.92","55.31","55.45","26.09"
"1999-11-05","29.77","49.20","34.79","43.26","51.36","40.01","56.81","59.03","64.19","33.83","43.83","64.71","38.25","51.61","53.79","41.06"," 89.70","51.90","54.29","51.35","46.20","77.60"," 91.56"," 91.92","22.70","103.59","49.04","54.45","57.49","23.94"
"1999-11-08","29.13","48.28","35.16","43.14","50.72","39.69","57.48","57.09","63.95","35.59","43.92","65.36","39.11","52.35","54.21","40.94"," 93.37","50.12","53.11","50.84","46.69","76.21"," 89.94"," 91.26","22.92","106.22","48.80","54.82","57.92","23.14"
"1999-11-09","29.22","47.99","33.81","40.58","50.54","38.86","56.38","57.86","63.08","36.29","43.71","65.54","38.28","52.93","54.27","39.91"," 93.06","51.37","52.29","50.44","46.07","75.31"," 88.88"," 90.36","22.64","105.18","48.62","53.48","57.43","23.26"
"1999-11-10","28.98","47.64","34.37","40.89","50.43","38.63","56.56","58.96","62.14","36.62","43.92","67.14","36.46","51.07","56.63","39.38"," 96.41","51.25","50.71","50.14","45.76","74.88"," 87.12"," 91.02","21.97","105.06","48.68","52.44","56.56","23.51"
"1999-11-11","29.61","47.88","33.86","40.28","51.60","38.35","55.46","57.00","62.09","37.01","43.92","66.07","36.37","52.15","55.91","39.60"," 94.43","51.73","51.07","50.53","46.69","74.10"," 89.62"," 90.30","22.53","104.14","48.92","52.44","56.87","23.94"
"1999-11-12","30.31","50.68","33.81","40.46","51.60","40.38","56.20","58.37","62.09","37.52","44.37","67.43","37.79","53.22","58.51","37.98"," 95.30","51.37","53.51","50.64","48.06","73.32"," 89.19"," 91.92","22.42","104.69","48.86","52.63","58.30","24.89"
"1999-11-15","31.10","51.66","34.05","39.30","52.13","41.11","56.93","58.90","61.44","37.58","44.41","68.44","36.77","52.10","58.93","36.92"," 93.49","52.91","51.97","50.52","46.57","72.59"," 87.00"," 93.60","22.64","104.26","48.74","53.11","58.36","25.70"
"1999-11-16","30.86","52.40","35.16","40.52","53.30","42.68","57.91","59.25","61.56","38.15","45.76","68.62","37.51","53.18","59.77","38.16"," 94.05","52.44","54.13","51.80","45.89","73.38"," 87.31"," 97.14","23.26","105.06","48.50","55.06","59.29","25.95"
"1999-11-17","30.50","50.80","35.02","41.69","51.95","41.48","58.58","59.02","62.26","38.67","46.27","67.26","39.91","52.89","58.97","37.26"," 93.18","52.44","51.54","51.55","45.83","74.58"," 85.00"," 98.05","23.09","106.65","49.40","55.14","58.30","25.82"
"1999-11-18","30.46","50.88","35.20","42.11","52.48","41.39","59.07","58.37","62.20","39.06","45.68","66.07","46.47","54.92","60.00","39.13"," 97.41","52.32","52.48","50.94","46.69","75.97"," 84.94"," 99.32","23.20","107.20","49.13","57.15","58.79","26.94"
"1999-11-19","31.04","50.92","34.46","42.79","46.15","41.57","59.13","57.89","61.33","38.39","45.13","66.01","46.13","54.42","58.85","39.81","103.31","50.23","52.25","51.34","47.07","76.63"," 86.00"," 98.83","22.87","108.11","49.28","55.81","57.55","26.57"
"1999-11-22","31.44","50.84","38.53","41.01","47.14","41.20","63.89","57.06","61.74","38.33","45.94","69.09","46.23","53.92","59.27","40.13","107.22","50.05","51.54","51.40","46.60","76.02"," 89.81"," 95.57","24.54","108.39","49.16","53.30","56.19","27.06"
"1999-11-23","31.68","51.09","37.56","40.83","47.08","40.24","65.18","57.54","59.75","37.58","45.10","69.09","46.35","53.34","57.76","39.38","105.42","48.56","50.32","50.79","46.32","75.49"," 89.62"," 93.40","23.03","109.89","48.86","54.89","55.39","26.82"
"1999-11-24","31.26","50.27","39.37","40.22","45.56","39.69","66.40","57.54","59.92","38.12","44.86","67.49","47.98","52.60","56.97","40.97","103.87","48.32","50.08","51.13","45.08","76.94"," 91.69"," 92.79","23.81","110.01","48.74","54.89","57.37","28.06"
"1999-11-26","31.74","50.14","42.51","40.22","45.15","40.01","65.05","57.06","60.27","37.58","44.45","67.55","47.00","53.26","56.67","40.00","104.37","48.74","49.77","50.36","44.27","77.12"," 91.12"," 92.25","23.48","110.56","49.76","54.04","57.63","27.37"
"1999-11-29","31.62","48.56","44.41","40.03","43.33","39.00","65.70","56.05","59.10","38.24","43.63","70.33","47.30","52.93","56.91","39.35","103.56","48.68","48.43","51.28","45.20","77.24"," 90.19"," 91.71","23.20","109.09","49.76","53.12","58.42","28.24"
"1999-11-30","31.86","49.64","41.35","39.79","43.51","39.64","65.95","56.35","58.22","38.21","42.65","69.84","46.75","52.43","58.18","38.23","102.44","49.92","48.63","50.64","45.45","75.97"," 91.05"," 92.31","23.42","105.67","50.37","55.26","57.06","27.68"
"1999-12-01","32.50","50.18","41.22","40.65","44.04","39.96","66.80","56.88","58.81","39.75","44.08","68.56","47.55","53.84","58.91","38.04","102.80","48.74","48.72","50.03","45.72","74.03"," 93.19"," 91.22","23.98","109.83","49.88","56.79","58.00","27.81"
"1999-12-02","33.78","50.42","41.52","39.30","44.56","39.73","66.07","56.94","58.10","39.55","44.14","68.26","49.15","53.82","58.91","38.66","104.63","50.17","49.77","48.85","44.89","73.04"," 94.81"," 93.88","23.79","110.07","49.34","57.49","57.10","27.67"
"1999-12-03","34.63","51.66","42.19","39.54","45.28","42.08","66.93","57.65","56.57","39.76","44.65","71.69","51.74","55.78","60.85","39.22","111.20","50.68","51.62","47.47","45.58","74.98"," 96.12"," 95.93","23.54","111.29","51.19","59.05","58.48","28.06"
"1999-12-06","35.33","51.64","42.19","37.77","44.68","41.34","63.30","58.48","57.69","40.41","44.98","73.36","51.58","55.18","59.82","38.82","115.30","51.54","49.65","47.25","45.76","73.33"," 95.44"," 94.49","23.26","110.80","50.77","57.09","58.99","27.62"
"1999-12-07","35.42","52.20","42.84","37.16","42.86","42.08","57.80","58.07","57.75","40.41","45.88","68.74","52.39","55.12","59.82","38.47","115.92","49.99","49.49","45.57","44.40","70.92"," 93.00"," 89.84","23.20","107.56","52.57","54.89","57.43","27.31"
"1999-12-08","34.91","51.99","42.64","36.48","42.33","41.17","58.78","56.41","56.93","40.22","46.30","69.09","54.11","55.82","58.24","37.13","117.57","50.65","48.92","44.52","44.27","71.03"," 91.75"," 90.80","22.36","108.30","51.73","57.21","58.08","27.06"
"1999-12-09","35.69","52.51","42.79","37.03","42.98","40.56","60.86","55.94","57.40","41.50","47.05","68.80","54.45","57.77","56.85","36.51","112.69","51.42","49.02","45.51","44.35","68.98"," 92.75"," 90.50","22.03","107.50","51.67","58.13","61.64","27.44"
"1999-12-10","36.91","55.11","42.19","38.32","43.80","41.30","61.97","56.94","57.63","39.90","48.32","68.85","53.71","58.93","56.36","36.01","108.34","52.02","49.69","46.06","42.97","69.23"," 93.88"," 90.74","22.92","108.05","51.19","57.95","62.63","27.85"
"1999-12-13","36.85","54.64","41.12","37.40","43.45","40.71","60.74","58.42","57.65","39.83","48.77","67.57","53.08","60.33","57.39","36.92","109.04","51.42","49.43","45.48","41.73","66.14"," 96.62"," 90.55","22.39","107.92","51.01","58.06","67.33","27.44"
"1999-12-14","36.33","52.73","40.98","37.71","43.27","39.37","60.01","61.51","57.16","39.69","49.12","66.61","50.94","61.25","58.06","36.11","108.59","51.84","48.19","45.97","40.98","67.53"," 98.69"," 90.98","21.77","109.15","50.95","57.09","66.40","28.30"
"1999-12-15","38.43","51.97","40.34","37.95","43.64","40.10","58.66","61.67","56.75","40.02","47.30","67.43","49.83","61.91","58.95","39.35","106.35","53.29","47.53","46.21","41.54","69.47","108.44"," 92.01","21.43","110.19","49.82","56.85","65.41","28.68"
"1999-12-16","37.09","50.14","39.50","38.87","44.21","39.73","57.31","61.92","56.40","40.35","48.38","68.62","52.54","64.02","59.88","40.00","108.53","50.11","47.21","46.18","41.54","67.29","113.69"," 90.50","21.20","107.50","49.28","56.18","68.00","27.81"
"1999-12-17","37.91","50.97","39.69","37.52","42.16","40.10","58.54","65.00","57.51","39.81","49.77","67.20","51.86","65.39","61.82","40.90","109.34","51.07","45.79","46.31","40.98","64.50","115.25"," 91.89","20.69","103.95","49.16","55.14","64.41","28.06"
"1999-12-20","37.34","51.00","40.14","37.62","42.33","40.04","58.35","61.27","56.78","39.47","50.23","68.71","52.25","65.20","54.91","40.41","108.54","50.68","45.48","44.90","42.02","64.56","112.75"," 90.29","21.03","105.30","48.38","56.57","63.70","27.95"
"1999-12-21","37.00","51.85","40.11","37.89","41.63","41.20","57.25","60.50","53.98","38.91","51.72","66.84","53.59","63.43","54.97","41.31","109.46","50.89","47.21","44.41","41.35","64.02","115.88"," 88.87","20.91","102.24","48.32","57.03","64.22","28.24"
"1999-12-22","37.24","51.05","39.18","38.56","40.69","40.47","57.31","60.08","58.40","39.03","51.74","67.55","52.69","63.77","52.42","41.12","107.35","51.13","47.13","44.69","40.80","65.11","117.56"," 89.17","20.86","106.65","48.08","56.24","65.09","28.80"
"1999-12-23","38.49","52.32","38.95","40.34","42.04","40.93","58.05","61.03","59.69","40.38","51.62","68.91","55.50","64.31","53.39","41.43","107.97","53.27","48.78","46.64","40.24","67.59","117.44"," 89.90","21.31","107.14","48.62","58.25","66.76","28.93"
"1999-12-27","37.97","51.99","37.01","40.58","43.57","40.10","58.29","59.61","60.40","39.51","52.27","66.96","53.46","64.76","52.73","42.40","109.09","51.78","48.15","47.71","40.55","68.32","119.12"," 90.56","19.55","108.79","46.83","59.66","68.80","29.11"
"1999-12-28","39.16","53.14","37.65","40.46","44.62","40.84","57.92","60.91","60.75","38.88","51.54","68.68","54.85","65.97","54.12","41.37","109.15","52.80","48.12","46.58","40.36","67.59","117.50"," 93.58","20.12","107.38","47.13","62.78","68.68","28.80"
"1999-12-29","39.77","54.37","37.47","40.16","43.62","40.38","57.74","62.45","62.57","39.12","51.31","68.68","55.99","66.79","55.03","41.81","108.34","53.87","48.82","45.12","39.93","66.14","117.94"," 94.18","21.20","107.01","45.45","62.23","66.76","28.43"
"1999-12-30","39.19","54.46","37.24","40.40","43.16","40.70","57.25","61.74","61.63","38.76","50.80","68.74","56.79","66.34","55.03","41.71","108.09","52.02","49.14","45.63","39.55","65.71","117.62"," 93.10","21.54","107.26","45.63","62.72","67.19","28.93"
"1999-12-31","40.38","54.62","37.61","40.58","44.15","40.97","57.07","62.45","62.34","38.82","50.72","68.80","56.05","68.28","55.94","41.03","107.22","53.87","48.90","45.51","40.05","65.11","116.75"," 94.55","20.91","107.20","46.65","63.57","68.50","29.05"
"2000-01-03","39.37","51.66","39.50","39.36","45.62","39.00","55.23","61.62","60.75","37.73","49.16","70.63","57.87","64.74","54.97","43.37","115.30","52.98","45.87","44.99","39.37","65.53","116.56"," 91.16","21.31","104.87","44.97","61.13","66.20","29.67"
"2000-01-04","39.56","49.71","38.02","39.30","45.03","36.61","55.29","61.62","59.40","37.01","47.19","67.79","53.49","61.33","54.00","41.34","111.39","51.66","44.87","43.35","38.56","63.23","112.62"," 87.54","21.48","102.86","42.34","58.62","63.73","31.41"
"2000-01-05","41.84","48.45","37.70","41.75","46.09","38.08","55.78","64.41","58.98","39.03","47.11","67.79","53.16","62.57","53.27","41.68","115.30","53.45","44.59","43.80","39.18","65.71","113.81"," 90.08","21.37","100.90","43.00","57.46","62.43","32.71"
"2000-01-06","41.29","49.44","35.53","42.18","48.43","39.92","55.84","67.79","59.87","41.04","47.74","67.73","49.77","59.59","54.30","39.25","113.31","54.53","45.22","45.18","38.62","66.26","110.00"," 97.32","20.97","105.55","42.09","60.21","63.11","31.41"
"2000-01-07","41.17","50.16","36.45","43.40","50.02","39.73","59.52","67.91","58.75","40.92","49.59","70.81","51.18","63.07","57.21","40.87","112.81","55.96","46.05","47.10","39.62","72.62","111.44"," 99.25","21.54","113.98","42.45","62.59","67.88","30.91"
"2000-01-10","41.05","50.86","37.65","42.79","48.37","39.60","57.62","66.36","59.40","40.35","49.57","71.46","54.73","62.76","57.52","42.74","117.29","55.84","45.26","45.91","39.80","70.50","112.25"," 98.77","21.82","113.43","43.05","63.21","66.64","35.63"
"2000-01-11","40.80","51.33","38.35","41.99","47.61","39.09","59.58","65.18","57.87","40.47","49.65","69.03","53.49","61.14","57.09","44.70","118.28","53.27","44.19","46.06","40.73","70.74","109.38"," 97.08","21.94","115.21","42.45","61.74","65.65","36.00"
"2000-01-12","40.44","51.06","40.43","42.18","48.43","40.47","60.25","65.48","56.16","40.23","49.82","72.29","55.37","60.65","57.64","45.48","118.78","52.38","44.47","45.63","42.47","72.13","105.81"," 97.32","22.05","114.47","40.23","63.14","64.47","33.46"
"2000-01-13","39.71","51.33","40.34","41.50","48.96","40.93","59.33","64.94","57.16","41.17","50.39","72.29","55.56","61.70","58.06","45.39","117.54","52.38","45.14","45.57","42.04","72.44","107.81"," 97.32","22.28","112.52","39.27","63.82","64.53","34.57"
"2000-01-14","38.92","52.48","40.48","43.09","48.73","42.68","59.82","63.89","56.98","40.35","49.49","77.85","55.43","61.52","58.06","51.37","118.90","53.33","46.77","45.73","42.33","71.83","112.25"," 95.93","22.05","114.47","40.41","62.41","63.91","33.33"
"2000-01-18","37.94","49.87","39.50","44.07","47.14","43.04","63.68","62.10","56.34","40.83","48.51","78.56","55.96","60.09","57.21","50.90","115.05","49.81","44.95","44.57","41.23","68.62","115.31"," 93.82","20.91","114.41","39.57","61.37","64.97","34.26"
"2000-01-19","38.01","49.01","39.32","46.64","46.55","43.96","63.93","61.27","57.40","41.23","48.74","77.14","57.16","61.45","52.61","49.88","118.78","50.11","46.92","44.72","42.10","69.29","107.00"," 95.45","21.26","112.88","39.03","59.35","63.48","34.51"
"2000-01-20","35.76","49.82","38.26","45.54","44.49","43.12","64.54","60.68","57.28","40.32","47.83","77.14","57.22","60.40","51.27","47.66","118.28","48.38","46.88","44.87","42.29","70.68","106.00"," 91.89","20.53","110.13","39.45","58.01","62.80","33.39"
"2000-01-21","36.67","49.91","38.53","44.75","44.73","41.53","65.52","59.97","57.16","40.95","47.24","77.55","55.74","59.59","49.76","48.82","120.77","47.85","46.17","43.87","40.80","70.20","103.75"," 91.71","20.01","100.47","41.37","59.29","61.87","32.53"
"2000-01-24","35.72","50.01","37.38","43.40","42.78","40.61","63.56","59.49","58.40","40.59","45.27","75.54","55.68","57.61","46.30","49.25","120.77","46.29","46.21","40.85","39.24","68.08","101.25"," 89.59","20.01","100.90","40.41","58.68","58.83","33.08"
"2000-01-25","35.18","52.11","37.98","44.75","41.19","41.11","64.54","58.31","58.10","40.50","45.39","73.76","55.50","55.74","46.12","50.62","118.41","45.58","47.24","41.61","39.55","68.68","102.81"," 88.27","19.95"," 95.39","38.48","55.63","60.57","37.24"
"2000-01-26","34.63","52.56","37.75","45.24","42.42","42.77","61.78","57.77","57.81","40.23","46.35","74.36","53.59","56.98","46.18","48.10","116.05","46.06","49.65","40.75","35.52","70.56"," 99.38"," 93.04","19.15"," 98.45","38.48","55.75","61.37","36.37"
"2000-01-27","34.30","53.61","37.28","44.13","42.07","43.41","58.29","58.31","58.04","39.03","46.46","78.44","53.46","57.85","44.85","48.91","112.81","45.64","51.08","39.29","37.38","71.83"," 98.75"," 92.98","19.10","101.81","37.52","53.98","58.59","36.87"
"2000-01-28","33.81","52.07","36.17","43.71","41.07","41.30","55.78","56.17","58.10","38.00","43.92","74.77","53.59","55.25","43.82","46.85","110.89","45.70","48.55","41.24","36.51","74.01"," 98.25"," 89.11","18.87"," 98.15","37.76","51.10","54.62","36.50"
"2000-01-31","33.90","54.21","39.04","43.58","40.06","41.94","56.27","55.94","58.22","39.93","43.92","76.25","53.34","56.24","46.55","49.32","111.57","45.46","51.08","42.00","37.13","76.19"," 97.88"," 90.44","18.98"," 98.88","41.25","51.77","54.25","36.06"
"2000-02-01","35.09","55.61","38.86","42.85","40.77","42.86","56.95","56.77","57.45","40.08","44.57","80.68","52.14","61.58","46.06","50.56","109.34","45.88","53.02","41.39","36.39","74.43","102.94"," 90.92","19.10"," 97.35","40.77","52.51","58.15","35.75"
"2000-02-02","36.40","54.02","37.75","43.71","41.01","42.49","55.23","57.60","57.87","40.38","43.94","77.02","54.48","60.34","46.79","49.88","112.81","45.52","52.15","41.67","35.27","74.50","100.81"," 89.35","18.75"," 96.50","40.89","52.57","57.84","37.00"
"2000-02-03","35.27","53.59","37.24","42.54","39.95","41.55","54.13","56.59","59.51","39.69","45.64","77.49","55.93","60.09","46.06","51.95","116.42","44.15","52.66","40.66","34.77","73.89","103.62"," 88.57","19.10"," 95.70","40.41","51.77","57.84","37.62"
"2000-02-04","34.42","53.12","37.47","43.09","39.95","40.40","55.11","55.76","59.51","38.97","46.40","77.96","58.14","60.71","45.94","52.23","114.93","43.55","51.75","40.08","34.90","72.74","106.56"," 86.03","18.75"," 92.70","40.41","50.25","55.80","37.86"
"2000-02-07","33.26","53.45","37.93","40.95","38.94","40.12","55.72","55.34","58.34","38.91","44.74","76.13","63.32","58.60","43.64","53.82","113.44","42.54","52.03","39.75","34.71","72.92","106.62"," 84.64","18.70"," 91.24","40.29","50.06","55.24","37.74"
"2000-02-08","32.19","53.63","37.28","40.16","38.71","41.32","56.03","53.92","57.98","38.03","44.92","75.24","61.19","60.59","43.88","54.25","118.09","42.95","53.85","40.05","36.08","73.10","109.94"," 84.70","17.73"," 93.68","40.47","49.88","58.96","37.31"
"2000-02-09","31.55","51.51","36.13","38.33","36.94","39.98","55.84","53.74","57.63","36.94","43.94","75.36","61.10","58.35","42.42","52.17","116.67","41.16","52.46","39.05","35.64","69.17","104.00"," 84.64","17.85"," 91.97","41.01","49.51","57.29","37.43"
"2000-02-10","31.97","50.84","36.36","39.07","35.93","39.61","55.54","51.25","55.93","36.76","44.39","73.22","62.09","59.16","41.94","53.66","118.41","41.76","52.62","38.07","35.27","66.86","106.00"," 83.07","18.07"," 89.46","40.53","49.02","56.48","36.68"
"2000-02-11","33.04","50.51","35.99","39.19","33.99","39.84","54.43","48.43","55.28","35.79","43.83","70.42","59.81","59.65","40.97","52.79","114.68","40.75","52.30","37.93","34.71","63.23"," 99.94"," 80.12","17.33"," 91.73","38.91","47.31","55.55","37.62"
"2000-02-14","35.27","50.67","35.80","37.59","36.46","39.84","53.03","49.38","54.69","37.04","44.04","71.43","60.61","59.90","41.33","54.78","115.36","40.51","50.05","38.02","33.65","64.02"," 99.62"," 80.06","17.22"," 89.89","39.33","49.21","58.34","36.75"
"2000-02-15","36.06","52.36","35.53","37.84","37.76","40.49","54.56","52.24","54.40","38.43","45.06","70.54","61.47","59.34","44.91","55.84","116.42","41.58","51.32","39.03","33.53","63.59"," 98.56"," 86.09","17.39"," 93.68","39.15","51.29","57.47","36.62"
"2000-02-16","36.00","50.62","36.64","36.61","37.00","39.57","52.48","50.93","55.75","38.76","44.46","71.19","64.55","56.86","43.69","53.44","115.05","41.46","50.33","39.09","33.16","63.47"," 97.62"," 85.31","17.28"," 92.02","37.58","51.18","52.27","36.68"
